Label;Name;VarLabel;VarValue;Comment0;Comment1;Comment2;Table;Type
Days to lymph/hemato cancer as first new cancer during or after trials;Surv_hematol_ny;;;;;;NW_CancerCVD;float
Days to lymph/hemato cancer as first new cancer during or after trials;Surv_hematol_ny;;;;;;NW_CancerCVD;float
Days to CRC as first new cancer during or after trials;Surv_kolorek_ny;;;;;;NW_CancerCVD;float
Days to CRC as first new cancer during or after trials;Surv_kolorek_ny;;;;;;NW_CancerCVD;float
Days to first new cancer during or after trials;Surv_kreft_ny;;;;;;NW_CancerCVD;float
Days to first new cancer during or after trials;Surv_kreft_ny;;;;;;NW_CancerCVD;float
Days to lung cancer as first new cancer during or after trials;Surv_lunge_ny;;;;;;NW_CancerCVD;float
Days to lung cancer as first new cancer during or after trials;Surv_lunge_ny;;;;;;NW_CancerCVD;float
Days to prostate cancer as first new cancer during or after trials;Surv_prostata_ny;;;;;;NW_CancerCVD;float
Days to prostate cancer as first new cancer during or after trials;Surv_prostata_ny;;;;;;NW_CancerCVD;float
Days to first AMI or end of follow-up;SurvivalAMI1;;;;;;NW_CancerCVD;float
Days to first acute hospitalistation because of other heart disease or end of follow-up;SurvivalAnhjer1;;;;;;NW_CancerCVD;float
Days to first event of angiographically verified progression of stable angina pectoris or end of follow-up;SurvivalAPPRO1;;;;;;NW_CancerCVD;float
Days to death or end of follow-up;SurvivalDOD;;;;;;NW_CancerCVD;float
Days to first peripheral revascularisation procedure = Karop;SurvivalKarop1;;;;;;NW_CancerCVD;float
Days to first event of PCI or CABG except baseline-decided procedures or end of follow-up;SurvivalPCB1;;;;;;NW_CancerCVD;float
Days to first PEP or end of follow-up;SurvivalPEP1;;;;;;NW_CancerCVD;float
Days to first stroke or end of follow-up;SurvivalSlag1;;;;;;NW_CancerCVD;float
Days to first UAPROG or end of follow-up;SurvivalUAPROG1;;;;;;NW_CancerCVD;float
Days to first AAP or end of follow-up;SurvivalAAP1;;;;;;NW_CancerCVD;float
serum  triglycerides;TG;;;lk_tg (i LKB-databasen);;;NW_CancerCVD;float
Days from cancer diagnosis to death from that cancer;Tid_fatalkreft;;;;;;NW_CancerCVD;float
Days from cancer diagnosis to death from that cancer;Tid_fatalkreft;;;;;;NW_CancerCVD;float
Days from last cancer diagnosis to trial entry;Tid_siste_for;;;;;;NW_CancerCVD;float
Days from last cancer diagnosis to trial entry;Tid_siste_for;;;;;;NW_CancerCVD;float
Previous angina pectoris;tidanginp;;;;;;NW_CancerCVD;float
Previous CABG;tidcabgp;;;;;;NW_CancerCVD;float
Diabetes mellitus;tiddiabep;;;;;;NW_CancerCVD;float
Previous heart infarction (before the index AMI);tidinfarp;;;;;;NW_CancerCVD;float
Previous cancer IF (regdato_1 < dosedatop) tidkreft = 1;tidkreft;No;0;;;;NW_CancerCVD;float
;tidkreft;Yes;1;;;;NW_CancerCVD;float
Basis of diagnosis, previous cancer;tidkreft_basis;;;;;;NW_CancerCVD;nvarchar
Date of previous cancer IF (regdato_1 < dosedatop) tidkreft_dato = regdato_1;tidkreft_dato;;;;;;NW_CancerCVD;datetime
Localisation of tumor, ICD-7, previous cancer IF (regdato_1 < dosedatop) tidkreft_lok1 = lok1_1;tidkreft_lok1;;;;;;NW_CancerCVD;float
Origin of the tumor. ICD-10-O, 2. revision, previous cancer IF (regdato_1 < dosedatop) tidkreft_lok2 = lok2_1;tidkreft_lok2;;;;;;NW_CancerCVD;float
Previous PTCA;tidptcap;;;;;;NW_CancerCVD;float
Previous stroke;tidslagp;;;;;;NW_CancerCVD;float
Opprinnelig tilsendt variabel fra NORVIT-WENBIT;TRIAL;NORVIT;1;;;;NW_CancerCVD;float
;TRIAL;WENBIT;2;;;;NW_CancerCVD;float
Opprinnelig tilsendt variabel fra NORVIT-WENBIT;TRIAL;;;;;;NW_CancerCVD;float
Max value of troponin I;tropmaxp;;;;;;NW_CancerCVD;float
Second diagnosis at baseline angiography;TT_TENT2;;;;;;NW_CancerCVD;float
Indikasjon 2;TT_TENT2;Koronar - Stum iskemi;2;2;Default cat_diag  = missing, som kan ikke lagres;;NW_CancerCVD;float
;TT_TENT2;Koronar - Nylig ACS (1-8 uker);4;4;;;NW_CancerCVD;float
;TT_TENT2;Koronar - Risiko;3;3;;;NW_CancerCVD;float
;TT_TENT2;Koronar - NSTEMI - ustabil;8;8;;;NW_CancerCVD;float
;TT_TENT2;Koronar - NSTEMI - stabilisert;7;7;;;NW_CancerCVD;float
;TT_TENT2;Koronar - UAP - ustabil;6;6;;;NW_CancerCVD;float
;TT_TENT2;Koronar - UAP - stabilisert;5;5;;;NW_CancerCVD;float
;TT_TENT2;TX-utredning - Annen Sykdom;40;21;;;NW_CancerCVD;float
;TT_TENT2;TX-utredning - Hjerte;39;20;;;NW_CancerCVD;float
;TT_TENT2;SYNCOPE;38;19;;;NW_CancerCVD;float
;TT_TENT2;ARYTMI - Annen;37;;Denne kategorien lagt til 080305 - tidligere sammen med 36;;NW_CancerCVD;float
;TT_TENT2;ARYTMI - VT VF SD;36;16;2;;NW_CancerCVD;float
;TT_TENT2;AORTA - Uspesifisert;35;16;1;;NW_CancerCVD;float
;TT_TENT2;AORTA - Disseksjon;34;;;;NW_CancerCVD;float
;TT_TENT2;AORTA - Aneurysme;33;17;;;NW_CancerCVD;float
;TT_TENT2;MYOKARDITT;32;15;;;NW_CancerCVD;float
;TT_TENT2;ENDOKARDITT;31;18;12;;NW_CancerCVD;float
;TT_TENT2;Perikarditt;30;18;11 + 13;;NW_CancerCVD;float
;TT_TENT2;Perikard - Restriksjon;29;13;;;NW_CancerCVD;float
;TT_TENT2;Perikard - Konstriksjon;28;10;21 eller missing;;NW_CancerCVD;float
;TT_TENT2;Kardiomyopati - Uspesifisert;27;10;20;;NW_CancerCVD;float
;TT_TENT2;Kardiomyopati - Restriktiv;26;10;19;;NW_CancerCVD;float
;TT_TENT2;Kardiomyopati - Dilatert;25;14;missing;;NW_CancerCVD;float
;TT_TENT2;Kardiomyopati - HOCM;24;14;10;;NW_CancerCVD;float
;TT_TENT2;Kardiomyopati - HCM;23;14;9;;NW_CancerCVD;float
;TT_TENT2;VENTIL - Dysfunksjon;22;14;8;;NW_CancerCVD;float
;TT_TENT2;Kongenitt - Uspesifisert;21;14;7;;NW_CancerCVD;float
;TT_TENT2;Kongenitt - VSD;20;12;;;NW_CancerCVD;float
;TT_TENT2;Kongenitt - PDA;19;11;6 eller missing;;NW_CancerCVD;float
;TT_TENT2;Kongenitt - Koarktasjon;18;11;5;;NW_CancerCVD;float
;TT_TENT2;Kongenitt - ASD;17;11;4;;NW_CancerCVD;float
;TT_TENT2;Klaff - Annen;16;11;3;;NW_CancerCVD;float
;TT_TENT2;Klaff - PS;15;11;2;;NW_CancerCVD;float
;TT_TENT2;Klaff - MI;14;11;1;;NW_CancerCVD;float
;TT_TENT2;Klaff - MS;13;9;18 eller missing;;NW_CancerCVD;float
;TT_TENT2;Klaff - AI;12;9;17;;NW_CancerCVD;float
;TT_TENT2;Klaff - AS;11;9;16;;NW_CancerCVD;float
;TT_TENT2;Koronar - AMI - Grenblokk/Usikker type;10;9;15;;NW_CancerCVD;float
;TT_TENT2;Koronar - STEMI;9;9;14;;NW_CancerCVD;float
;TT_TENT2;UKJENT;99;;;;NW_CancerCVD;float
;TT_TENT2;Planlagt PCI, avlyst etter angio;49;;;;NW_CancerCVD;float
;TT_TENT2;Forskning;48;;;;NW_CancerCVD;float
;TT_TENT2;ANNEN Sykdom;47;;;;NW_CancerCVD;float
;TT_TENT2;Réangiografi under innleggelse;46;NB Må ikke endres pga funksjonalitet;;;NW_CancerCVD;float
;TT_TENT2;Donor utredning;45;;;;NW_CancerCVD;float
;TT_TENT2;Supplerende Invasiv US;44;;;;NW_CancerCVD;float
;TT_TENT2;KONTROLL angiografi;43;;NB  Katgori 43-49 har endret rekkefølge i CPRDOBA;;NW_CancerCVD;float
;TT_TENT2;PREOPERATIV - Annen Sykdom;42;23;;;NW_CancerCVD;float
;TT_TENT2;Pulmonal HT;41;22;;;NW_CancerCVD;float
Indikasjon 1;TT_TENTD;Koronar - Stabil AP;1;1;Default tt_tent2  = missing;;NW_CancerCVD;float
;TT_TENTD;;;uts_us (gammel tt_tentd);uts_us2 (gammel tt_tent2);;NW_CancerCVD;float
Main diagnosis at baseline angiography;TT_TENTD;;;;;;NW_CancerCVD;float
Type of cancer, NW, first new after trials, including those with new cancer during trials;Type_kreft_etter2;;;;;;NW_CancerCVD;float
Type of cancer, NW, first new after trials, including those with new cancer during trials;Type_kreft_etter2;;;;;;NW_CancerCVD;float
Type of cancer, NW, during or after trials;Type_kreft_ny;;;;;;NW_CancerCVD;float
Type of cancer, NW, during or after trials;Type_kreft_ny;;;;;;NW_CancerCVD;float
Type of cancer, NW, last before trials;Type_siste_for;;;;;;NW_CancerCVD;float
Type of cancer, NW, last before trials;Type_siste_for;;;;;;NW_CancerCVD;float
Event is unstable angina with ECG ischaemia or acute angina with angiographically verified progression;UAPROG1;;;;;;NW_CancerCVD;float
Unclassifiable death cause during trials or thrugh 31.12.2007;Ukldod_total;;;;;;NW_CancerCVD;float
Unclassifiable death cause during trials or thrugh 31.12.2007;Ukldod_total;No/yes;0/1;;;;NW_CancerCVD;float
WENBIT Date of baseline coronary angiography;UTR_DATO;;;;;;NW_CancerCVD;datetime
Utredningsdato;UTR_DATO;;Dato;Automatisk=dagens dato;Kan evt endres;;NW_CancerCVD;datetime
Utrednings dato;UTR_DATO;Hentes fra CATCOR;Dato;Kan evt endres;;;NW_CancerCVD;datetime
Days from baseline coronary angiography to randomisation;UTRTID;;;;;;NW_CancerCVD;float
WENBIT A/D-vitamin, baseline;VIT_AD;;;;;;NW_CancerCVD;float
;VIT_AD;Ukjent;9;"Direkte når ""Bruk av noe tilskuud""=9.";;;NW_CancerCVD;float
AD-vitamin;VIT_AD;Nei;0;Default;;;NW_CancerCVD;float
;VIT_AD;Ja;1;;;;NW_CancerCVD;float
;VIT_B;Ja;1;;;;NW_CancerCVD;float
;VIT_B;Ukjent;9;"Direkte når ""Bruk av noe tilskuud""=9.";;;NW_CancerCVD;float
B-vitamin;VIT_B;Nei;0;Default;;;NW_CancerCVD;float
WENBIT B-vitamin supplement, baseline;VIT_B;;;;;;NW_CancerCVD;float
B-vitamin supplement;VIT_B;Numeric;;;;;NW_CancerCVD;float
B12 injections;VIT_B12;Numeric;;;;;NW_CancerCVD;float
WENBIT B12 injections, baseline;VIT_B12;;;;;;NW_CancerCVD;float
;VIT_B12;Ja;1;;;;NW_CancerCVD;float
B12-sprøyter;VIT_B12;Nei;0;Default;;;NW_CancerCVD;float
;VIT_B12;Ukjent;9;"Direkte når ""Bruk av noe tilskuud""=9.";;;NW_CancerCVD;float
C-vitamin;VIT_C;Nei;0;Default;;;NW_CancerCVD;float
;VIT_C;Ja;1;;;;NW_CancerCVD;float
;VIT_C;Ukjent;9;"Direkte når ""Bruk av noe tilskuud""=9.";;;NW_CancerCVD;float
WENBIT C-vitamin supplement, baseline;VIT_C;;;;;;NW_CancerCVD;float
WENBIT E-vitamin supplement, baseline;VIT_E;;;;;;NW_CancerCVD;float
E-vitamin;VIT_E;Nei;0;Default;;;NW_CancerCVD;float
;VIT_E;Ja;1;;;;NW_CancerCVD;float
;VIT_E;Ukjent;9;"Direkte når ""Bruk av noe tilskuud""=9.";;;NW_CancerCVD;float
;VIT_FLYT;ukjent;9;"Direkte når ""Bruk av noe tilskuud""=9.";;;NW_CancerCVD;float
;VIT_FLYT;Ofte;2;;;;NW_CancerCVD;float
;VIT_FLYT;Daglig;3;;;;NW_CancerCVD;float
;VIT_FLYT;Av og til;1;;;;NW_CancerCVD;float
Vitamin flytende;VIT_FLYT;Aldri;0;Default;;;NW_CancerCVD;float
WENBIT Vitamin liquid mixture, baseline;VIT_FLYT;;;;;;NW_CancerCVD;float
Vitamin liquid mixture;VIT_FLYT;Numeric;;;;;NW_CancerCVD;float
Folic acid/Folate supplement;VIT_FOLA;Numeric;;;;;NW_CancerCVD;float
WENBIT Folic acid/Folate supplement, baseline;VIT_FOLA;;;;;;NW_CancerCVD;float
;VIT_FOLA;Ja;1;;;;NW_CancerCVD;float
Folsyre;VIT_FOLA;Nei;0;Default;;;NW_CancerCVD;float
;VIT_FOLA;Ukjent;9;"Direkte når ""Bruk av noe tilskuud""=9.";;;NW_CancerCVD;float
;VIT_KOST;ukjent;9;;;"Hopper til ""ALLERGI""";NW_CancerCVD;float
;VIT_KOST;Ja,;1;;;;NW_CancerCVD;float
Bruk av vitamin- eller kosttilskudd;VIT_KOST;Nei;0;Default;;"Hopper til ""ALLERGI""";NW_CancerCVD;float
WENBIT Vitamins and other supplements, baseline;VIT_KOST;;;;;;NW_CancerCVD;float
Vitamins and other supplements;VIT_KOST;Numeric;;;;;NW_CancerCVD;float
Multivitamin supplement;VIT_MULT;Numeric;;;;;NW_CancerCVD;float
WENBIT Multivitamin supplement, baseline;VIT_MULT;;;;;;NW_CancerCVD;float
Multivitamin;VIT_MULT;Nei;0;Default;;;NW_CancerCVD;float
;VIT_MULT;Ukjent;9;"Direkte når ""Bruk av noe tilskuud""=9.";;;NW_CancerCVD;float
;VIT_MULT;Ja;1;;;;NW_CancerCVD;float
;VIT_TABL;Av og til;1;;;;NW_CancerCVD;float
Vitamin tabletter;VIT_TABL;Aldri;0;Default;;;NW_CancerCVD;float
;VIT_TABL;Ofte;2;;;;NW_CancerCVD;float
;VIT_TABL;Daglig;3;;;;NW_CancerCVD;float
;VIT_TABL;ukjent;9;"Direkte når ""Bruk av noe tilskuud""=9.";;;NW_CancerCVD;float
WENBIT Vitamin tablets, baseline;VIT_TABL;;;;;;NW_CancerCVD;float
Vitamin tablets;VIT_TABL;Numeric;;;;;NW_CancerCVD;float
NORVIT Regular use of vitamin supplementation, baseline;vitaminp;;;;;;NW_CancerCVD;float
Days from hospitalization with baseline ACS to WENBIT study entry with baseline blood sampling;W_Labdager;;;;;;NW_CancerCVD;float
WENBIT Any vitamin supplementation, baseline;W_VIT;;;;;;NW_CancerCVD;float
Event is cardiovascular death WENBIT;WCVDdod;;;;;;NW_CancerCVD;float
Event is cardiovascular death WENBIT;WCVDdod;;;;;;NW_CancerCVD;float
Date of cardiovascular death WENBIT;WDato_CVDdod;;;;;;NW_CancerCVD;datetime
Date of death, fatal AMI WENBIT;WDato_FatalAMI;;;;;;NW_CancerCVD;datetime
Date of death, fatal stroke WENBIT;WDato_Fatalslag;;;;;;NW_CancerCVD;datetime
Date first of event in MACE WENBIT;WDato_MACE;;;;;;NW_CancerCVD;datetime
Date of Mrevask WENBIT;WDato_Mrevask;;;;;;NW_CancerCVD;datetime
Date first nonfatal AMI WENBIT;WDato_NonfatalAMI;;;;;;NW_CancerCVD;datetime
Date of nonfatal stroke WENBIT;WDato_Nonfatalslag;;;;;;NW_CancerCVD;datetime
Date of TotalAMI WENBIT;WDato_totalAMI;;;;;;NW_CancerCVD;datetime
Date of Totalslag WENBIT;WDato_Totalslag;;;;;;NW_CancerCVD;datetime
Date of AAP WENBIT;WDato_AAP;;;;;;NW_CancerCVD;datetime
Case source is WENBIT_210409.sav [DataSet2];WENBIT_210409;;;;;;NW_CancerCVD;float
Case source is WENBIT_210409.sav [DataSet2];WENBIT_210409;;;;;;NW_CancerCVD;float
Case source is WENBIT_290908.sav;WENBIT_290908;;;;;;NW_CancerCVD;float
Case source is WENBIT_290908.sav;WENBIT_290908;;;;;;NW_CancerCVD;float
Case source is WENBIT_BaselinePCI.sav [DataSet2];WENBIT_BaselinePCI;;;;;;NW_CancerCVD;float
Case source is WENBIT_Bevital1_kontroll_131107.sav [DataSet1];WENBIT_Bevital1_kontroll_131107;;;;;;NW_CancerCVD;float
Case source is WENBIT_BevitalPLP_final_180208.sav [DataSet1];WENBIT_BevitalPLP_final_180208;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserAkuttAPtotal1_261107.sav [HendelserAkuttAPtotal1_261107];WENBIT_HendelserAkuttAPtotal1_261107;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserAkuttKar1_060308.sav [DataSet5];WENBIT_HendelserAkuttKar_060308;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserAMItotal_161107.sav [DataSet1];WENBIT_HendelserAMItotal_161107;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserAnhjer1_101207.sav [DataSet15];WENBIT_HendelserAnhjer1_101207;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserAPPRO1_261107.sav [WENBIT_HendelserAPPRO1_261107];WENBIT_HendelserAPPRO1_261107;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserBrudd1_030308.sav [DataSet9];WENBIT_HendelserBrudd_030308;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserDVT_010308.sav [DataSet1];WENBIT_HendelserDVT_010308;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserDødICD10_030308.sav [DataSet11];WENBIT_HendelserDødICD10_030308;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserKarop1_101207.sav [DataSet25];WENBIT_HendelserKarop1_101207;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserKreft1_010308.sav;WENBIT_HendelserKreft1_010308;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserLungeemboli_010308.sav [DataSet4];WENBIT_HendelserLungeemboli_010308;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserPCB1_271107.sav [DataSet6];WENBIT_HendelserPCB1_271107;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserPEP1_091107.sav [DataSet2];WENBIT_HendelserPEP1_091107;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserSlagtotal_261107.sav [DataSet5];WENBIT_HendelserSlagtotal_050308;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserTIA1_010308.sav [DataSet1];WENBIT_HendelserTIA1_010308;;;;;;NW_CancerCVD;float
Case source is WENBIT_HendelserUAPROG1_030108.sav [DataSet3];WENBIT_HendelserUAPROG1;;;;;;NW_CancerCVD;float
Case source is WENBIT_LAB_LIPID_WENBITCORDOBA.sav [DataSet2];WENBIT_LAB_LIPID_WENBITCORDOBA;;;;;;NW_CancerCVD;float
Case source is WENBIT_SNPs_170210.sav [DataSet3];WENBIT_SNPs_170210;;;;;;NW_CancerCVD;float
Event is fatal AMI or sudden, unexpected death WENBIT;WFatalAMI;No;0;;;;NW_CancerCVD;float
;WFatalAMI;Yes;1;;;;NW_CancerCVD;float
Event is fatal stroke WENBIT;WFatalslag;No;0;;;;NW_CancerCVD;float
;WFatalslag;Yes;1;;;;NW_CancerCVD;float
WENBIT MACE (NW composite primary end point);WMACE;No;0;;;;NW_CancerCVD;float
;WMACE;One;1;;;;NW_CancerCVD;float
;WMACE;Two;2;;;;NW_CancerCVD;float
WENBIT MACE (NW composite primary end point);WMACE;;;;;;NW_CancerCVD;float
Event is myocardial revascularisation after baseline WENBIT;WMrevask;;;;;;NW_CancerCVD;float
Event is myocardial revascularisation after baseline WENBIT;WMrevask;No;0;;;;NW_CancerCVD;float
;WMrevask;Yes;1;;;;NW_CancerCVD;float
Event is nonfatal AMI WENBIT;WNonfatalAMI;No;0;;;;NW_CancerCVD;float
;WNonfatalAMI;Yes;1;;;;NW_CancerCVD;float
Event is nonfatal AMI WENBIT;WNonfatalAMI;;;;;;NW_CancerCVD;float
Event is nonfatal stroke WENBIT;WNonfatalslag;;;;;;NW_CancerCVD;float
Event is nonfatal stroke WENBIT;WNonfatalslag;No;0;;;;NW_CancerCVD;float
;WNonfatalslag;Yes;1;;;;NW_CancerCVD;float
Event is total AMI WENBIT;WTotalAMI;No;0;;;;NW_CancerCVD;float
;WTotalAMI;Yes;1;;;;NW_CancerCVD;float
Event is total AMI WENBIT;WTotalAMI;;;;;;NW_CancerCVD;float
Event is total stroke WENBIT;WTotalslag;;;;;;NW_CancerCVD;float
Event is total stroke WENBIT;WTotalslag;No;0;;;;NW_CancerCVD;float
;WTotalslag;Yes;1;;;;NW_CancerCVD;float
Event is acute hospitalisation for angina pectoris WENBIT;WAAP;No;0;;;;NW_CancerCVD;float
;WAAP;Yes;1;;;;NW_CancerCVD;float
Event is acute hospitalisation for angina pectoris WENBIT;WAAP;;;;;;NW_CancerCVD;float
Total first acute hospitalisation for angina pectoris (AAP=acute AP and unstable AP);AAP1total;;;;;;NW_CancerCVD;float
;youghgo1;;;;;;nyg_bergen3_red;nvarchar
;g2;;;;;;nyg_bergen3_red;float
;smagodt2;;;;;;nyg_bergen3_red;nvarchar
;snacks2;;;;;;nyg_bergen3_red;nvarchar
;hamburg2;;;;;;nyg_bergen3_red;nvarchar
;durofaa;;;;;;nyg_bergen3_red;nvarchar
;blomkal2;;;;;;nyg_bergen3_red;nvarchar
;vitapaa;;;;;;nyg_bergen3_red;nvarchar
;biov1;;;;;;nyg_bergen3_red;nvarchar
;majbrod;;;;;;nyg_bergen3_red;nvarchar
;k;;;;;;nyg_bergen3_red;float
;d3;;;;;;nyg_bergen3_red;float
;bacon1;;;;;;nyg_bergen3_red;nvarchar
;potetst1;;;;;;nyg_bergen3_red;nvarchar
;kjdeigr1;;;;;;nyg_bergen3_red;nvarchar
;finbro;;;;;;nyg_bergen3_red;nvarchar
;annet2;;;;;;nyg_bergen3_red;nvarchar
;b3;;;;;;nyg_bergen3_red;float
;smultr2;;;;;;nyg_bergen3_red;nvarchar
;dresing2;;;;;;nyg_bergen3_red;nvarchar
;is1;;;;;;nyg_bergen3_red;nvarchar
;gronkal2;;;;;;nyg_bergen3_red;nvarchar
;durof1;;;;;;nyg_bergen3_red;nvarchar
;csid;;;;;;nyg_bergen3_red;nvarchar
;vafler2;;;;;;nyg_bergen3_red;nvarchar
;vitmaa;;;;;;nyg_bergen3_red;nvarchar
;torskko1;;;;;;nyg_bergen3_red;nvarchar
;r6;;;;;;nyg_bergen3_red;float
;id_nr6;;;;;;nyg_bergen3_red;float
;grperdag;;;;;;nyg_bergen3_red;nvarchar
;hvithalv;;;;;;nyg_bergen3_red;nvarchar
;lapskau1;;;;;;nyg_bergen3_red;nvarchar
;blotkak1;;;;;;nyg_bergen3_red;nvarchar
;e6;;;;;;nyg_bergen3_red;float
;i5;;;;;;nyg_bergen3_red;float
;sausbh1;;;;;;nyg_bergen3_red;nvarchar
;fetfisk1;;;;;;nyg_bergen3_red;nvarchar
;mening;;;;;;nyg_bergen3_red;nvarchar
;saltpols;;;;;;nyg_bergen3_red;nvarchar
;ekstdrik;;;;;;nyg_bergen3_red;nvarchar
;w6;;;;;;nyg_bergen3_red;float
;fiskkp2;;;;;;nyg_bergen3_red;nvarchar
;e;;;;;;nyg_bergen3_red;float
;d6;;;;;;nyg_bergen3_red;float
;bruslet2;;;;;;nyg_bergen3_red;nvarchar
;fettmeng;;;;;;nyg_bergen3_red;nvarchar
;pizza1;;;;;;nyg_bergen3_red;nvarchar
;trankp2;;;;;;nyg_bergen3_red;nvarchar
;hemofaa;;;;;;nyg_bergen3_red;nvarchar
;alkofol1;;;;;;nyg_bergen3_red;nvarchar
;eple1;;;;;;nyg_bergen3_red;nvarchar
;eksotfr2;;;;;;nyg_bergen3_red;nvarchar
;gryte1;;;;;;nyg_bergen3_red;nvarchar
;a3;;;;;;nyg_bergen3_red;float
;dvit2;;;;;;nyg_bergen3_red;nvarchar
;brunhel;;;;;;nyg_bergen3_red;nvarchar
;vilstek1;;;;;;nyg_bergen3_red;nvarchar
;remulad2;;;;;;nyg_bergen3_red;nvarchar
;j;;;;;;nyg_bergen3_red;float
;b6;;;;;;nyg_bergen3_red;float
;l5;;;;;;nyg_bergen3_red;float
;evit2;;;;;;nyg_bergen3_red;nvarchar
;folsy1;;;;;;nyg_bergen3_red;nvarchar
;biff2;;;;;;nyg_bergen3_red;nvarchar
;skumdrik;;;;;;nyg_bergen3_red;nvarchar
;fiskkpaa;;;;;;nyg_bergen3_red;nvarchar
;brussuk1;;;;;;nyg_bergen3_red;nvarchar
;tran1;;;;;;nyg_bergen3_red;nvarchar
;a2;;;;;;nyg_bergen3_red;float
;gulrot2;;;;;;nyg_bergen3_red;nvarchar
;j2;;;;;;nyg_bergen3_red;float
;a4;;;;;;nyg_bergen3_red;float
;vann1;;;;;;nyg_bergen3_red;nvarchar
;o6;;;;;;nyg_bergen3_red;float
;image_se;;;;;;nyg_bergen3_red;nvarchar
;torskst1;;;;;;nyg_bergen3_red;nvarchar
;fiskgry2;;;;;;nyg_bergen3_red;nvarchar
;banan1;;;;;;nyg_bergen3_red;nvarchar
;f3;;;;;;nyg_bergen3_red;float
;kjotpol2;;;;;;nyg_bergen3_red;nvarchar
;smultr1;;;;;;nyg_bergen3_red;nvarchar
;kjotkak2;;;;;;nyg_bergen3_red;nvarchar
;f6;;;;;;nyg_bergen3_red;float
;vin2;;;;;;nyg_bergen3_red;nvarchar
;f2;;;;;;nyg_bergen3_red;float
;c5;;;;;;nyg_bergen3_red;float
;h6;;;;;;nyg_bergen3_red;float
;biff1;;;;;;nyg_bergen3_red;nvarchar
;sjokola1;;;;;;nyg_bergen3_red;nvarchar
;saftsuk2;;;;;;nyg_bergen3_red;nvarchar
;h2;;;;;;nyg_bergen3_red;float
;vitap1;;;;;;nyg_bergen3_red;nvarchar
;majsale;;;;;;nyg_bergen3_red;nvarchar
;druer2;;;;;;nyg_bergen3_red;nvarchar
;paprika2;;;;;;nyg_bergen3_red;nvarchar
;kylling1;;;;;;nyg_bergen3_red;nvarchar
;blomkal1;;;;;;nyg_bergen3_red;nvarchar
;lapskau2;;;;;;nyg_bergen3_red;nvarchar
;annenfr2;;;;;;nyg_bergen3_red;nvarchar
;h;;;;;;nyg_bergen3_red;float
;peanot1;;;;;;nyg_bergen3_red;nvarchar
;cvitaa;;;;;;nyg_bergen3_red;nvarchar
;spaghet1;;;;;;nyg_bergen3_red;nvarchar
;leverpof;;;;;;nyg_bergen3_red;nvarchar
;a;;;;;;nyg_bergen3_red;float
;fluor1;;;;;;nyg_bergen3_red;nvarchar
;saftlet2;;;;;;nyg_bergen3_red;nvarchar
;peanot2;;;;;;nyg_bergen3_red;nvarchar
;suppe1;;;;;;nyg_bergen3_red;nvarchar
;g5;;;;;;nyg_bergen3_red;float
;kalkaa;;;;;;nyg_bergen3_red;nvarchar
;tacos2;;;;;;nyg_bergen3_red;nvarchar
;gronbl1;;;;;;nyg_bergen3_red;nvarchar
;tomat2;;;;;;nyg_bergen3_red;nvarchar
;kostpaa;;;;;;nyg_bergen3_red;nvarchar
;pannek1;;;;;;nyg_bergen3_red;nvarchar
;kroppsv;;;;;;nyg_bergen3_red;float
;anprep2;;;;;;nyg_bergen3_red;nvarchar
;folsyaa;;;;;;nyg_bergen3_red;nvarchar
;e2;;;;;;nyg_bergen3_red;float
;reker1;;;;;;nyg_bergen3_red;nvarchar
;t6;;;;;;nyg_bergen3_red;float
;alkofol2;;;;;;nyg_bergen3_red;nvarchar
;vin1;;;;;;nyg_bergen3_red;nvarchar
;potgull2;;;;;;nyg_bergen3_red;nvarchar
;d2;;;;;;nyg_bergen3_red;float
;bvitaa;;;;;;nyg_bergen3_red;nvarchar
;blabaer2;;;;;;nyg_bergen3_red;nvarchar
;biov2;;;;;;nyg_bergen3_red;nvarchar
;polsebr2;;;;;;nyg_bergen3_red;nvarchar
;e4;;;;;;nyg_bergen3_red;float
;leverpom;;;;;;nyg_bergen3_red;nvarchar
;b2;;;;;;nyg_bergen3_red;float
;vafler1;;;;;;nyg_bergen3_red;nvarchar
;sildepol;;;;;;nyg_bergen3_red;nvarchar
;kalrot1;;;;;;nyg_bergen3_red;nvarchar
;vann2;;;;;;nyg_bergen3_red;nvarchar
;remulad1;;;;;;nyg_bergen3_red;nvarchar
;salatbl1;;;;;;nyg_bergen3_red;nvarchar
